[0/1000][86/167] Loss_D: 1.2202 Loss_G: 17.9721 D(x): 0.4283 D(G(z)): 0.0000 / 0.0000
[0/1000][87/167] Loss_D: 0.4546 Loss_G: 9.2376 D(x): 0.9670 D(G(z)): 0.0006 / 0.0001
[0/1000][88/167] Loss_D: 3.2984 Loss_G: 24.2887 D(x): 0.9934 D(G(z)): 0.9221 / 0.0000
[0/1000][89/167] Loss_D: 0.6716 Loss_G: 26.6477 D(x): 0.6349 D(G(z)): 0.0000 / 0.0000
[0/1000][90/167] Loss_D: 0.6306 Loss_G: 25.4368 D(x): 0.6561 D(G(z)): 0.0000 / 0.0000
[0/1000][91/167] Loss_D: 0.4707 Loss_G: 21.0460 D(x): 0.8309 D(G(z)): 0.0000 / 0.0000
[0/1000][92/167] Loss_D: 0.4567 Loss_G: 14.6215 D(x): 0.9688 D(G(z)): 0.0000 / 0.0000
[0/1000][93/167] Loss_D: 0.4810 Loss_G: 6.0623 D(x): 0.9615 D(G(z)): 0.0069 / 0.0028
[0/1000][94/167] Loss_D: 6.0748 Loss_G: 25.2873 D(x): 0.9419 D(G(z)): 0.9959 / 0.0000
[0/1000][95/167] Loss_D: 2.7669 Loss_G: 26.0821 D(x): 0.1339 D(G(z)): 0.0000 / 0.0000
[0/1000][96/167] Loss_D: 0.7477 Loss_G: 23.2438 D(x): 0.5985 D(G(z)): 0.0000 / 0.0000
[0/1000][97/167] Loss_D: 0.4395 Loss_G: 18.2749 D(x): 0.9454 D(G(z)): 0.0000 / 0.0000
[0/1000][98/167] Loss_D: 0.5440 Loss_G: 11.5003 D(x): 0.9766 D(G(z)): 0.0000 / 0.0000
[0/1000][99/167] Loss_D: 0.8103 Loss_G: 8.7664 D(x): 0.9869 D(G(z)): 0.1900 / 0.0002
[0/1000][100/167] Loss_D: 2.8543 Loss_G: 26.9241 D(x): 0.9444 D(G(z)): 0.8961 / 0.0000
[0/1000][101/167] Loss_D: 2.5795 Loss_G: 27.6066 D(x): 0.2157 D(G(z)): 0.0000 / 0.0000
[0/1000][102/167] Loss_D: 1.3446 Loss_G: 27.5956 D(x): 0.4065 D(G(z)): 0.0000 / 0.0000
[0/1000][103/167] Loss_D: 0.5393 Loss_G: 27.5821 D(x): 0.8634 D(G(z)): 0.0000 / 0.0000
[0/1000][104/167] Loss_D: 0.6093 Loss_G: 27.5729 D(x): 0.9860 D(G(z)): 0.0000 / 0.0000
[0/1000][105/167] Loss_D: 0.6676 Loss_G: 27.5753 D(x): 0.9956 D(G(z)): 0.0000 / 0.0000
[0/1000][106/167] Loss_D: 0.5876 Loss_G: 27.5844 D(x): 0.9729 D(G(z)): 0.0000 / 0.0000
[0/1000][107/167] Loss_D: 0.5362 Loss_G: 27.5867 D(x): 0.9680 D(G(z)): 0.0000 / 0.0000
[0/1000][108/167] Loss_D: 0.5157 Loss_G: 27.5808 D(x): 0.9149 D(G(z)): 0.0000 / 0.0000
[0/1000][109/167] Loss_D: 0.4885 Loss_G: 27.5609 D(x): 0.9296 D(G(z)): 0.0000 / 0.0000
[0/1000][110/167] Loss_D: 0.4599 Loss_G: 27.5434 D(x): 0.8575 D(G(z)): 0.0000 / 0.0000
[0/1000][111/167] Loss_D: 0.4974 Loss_G: 27.4550 D(x): 0.8843 D(G(z)): 0.0000 / 0.0000
[0/1000][112/167] Loss_D: 0.4477 Loss_G: 27.2437 D(x): 0.9321 D(G(z)): 0.0000 / 0.0000
[0/1000][113/167] Loss_D: 0.4987 Loss_G: 26.3846 D(x): 0.9024 D(G(z)): 0.0000 / 0.0000
[0/1000][114/167] Loss_D: 0.4357 Loss_G: 22.8018 D(x): 0.8987 D(G(z)): 0.0000 / 0.0000
[0/1000][115/167] Loss_D: 0.4558 Loss_G: 15.7386 D(x): 0.8708 D(G(z)): 0.0000 / 0.0000
[0/1000][116/167] Loss_D: 0.4775 Loss_G: 5.3022 D(x): 0.8831 D(G(z)): 0.0048 / 0.0061
[0/1000][117/167] Loss_D: 8.5649 Loss_G: 26.7550 D(x): 0.8922 D(G(z)): 0.9996 / 0.0000
[0/1000][118/167] Loss_D: 2.4219 Loss_G: 27.5576 D(x): 0.1436 D(G(z)): 0.0000 / 0.0000
[0/1000][119/167] Loss_D: 0.8225 Loss_G: 27.5471 D(x): 0.6020 D(G(z)): 0.0000 / 0.0000
[0/1000][120/167] Loss_D: 0.4591 Loss_G: 27.5169 D(x): 0.9448 D(G(z)): 0.0000 / 0.0000
[0/1000][121/167] Loss_D: 0.5324 Loss_G: 27.4958 D(x): 0.9820 D(G(z)): 0.0000 / 0.0000
[0/1000][122/167] Loss_D: 0.5501 Loss_G: 27.4305 D(x): 0.9750 D(G(z)): 0.0000 / 0.0000
[0/1000][123/167] Loss_D: 0.4838 Loss_G: 27.1934 D(x): 0.9129 D(G(z)): 0.0000 / 0.0000
[0/1000][124/167] Loss_D: 0.4284 Loss_G: 26.1668 D(x): 0.9358 D(G(z)): 0.0000 / 0.0000
[0/1000][125/167] Loss_D: 0.4997 Loss_G: 22.1694 D(x): 0.8238 D(G(z)): 0.0000 / 0.0000
[0/1000][126/167] Loss_D: 0.4429 Loss_G: 15.8829 D(x): 0.8719 D(G(z)): 0.0000 / 0.0000
[0/1000][127/167] Loss_D: 0.4385 Loss_G: 8.6129 D(x): 0.9442 D(G(z)): 0.0002 / 0.0002
[0/1000][128/167] Loss_D: 0.8218 Loss_G: 11.8616 D(x): 0.8962 D(G(z)): 0.3339 / 0.0000
[0/1000][129/167] Loss_D: 0.5613 Loss_G: 9.5445 D(x): 0.7350 D(G(z)): 0.0095 / 0.0001
[0/1000][130/167] Loss_D: 0.6022 Loss_G: 6.9715 D(x): 0.7781 D(G(z)): 0.0828 / 0.0011
[0/1000][131/167] Loss_D: 1.4473 Loss_G: 22.5889 D(x): 0.9141 D(G(z)): 0.6231 / 0.0000
[0/1000][132/167] Loss_D: 1.6080 Loss_G: 23.9747 D(x): 0.3826 D(G(z)): 0.0000 / 0.0000
[0/1000][133/167] Loss_D: 0.5805 Loss_G: 21.0372 D(x): 0.7971 D(G(z)): 0.0000 / 0.0000
[0/1000][134/167] Loss_D: 0.4926 Loss_G: 15.6821 D(x): 0.9145 D(G(z)): 0.0000 / 0.0000
[0/1000][135/167] Loss_D: 0.5227 Loss_G: 6.5040 D(x): 0.9447 D(G(z)): 0.0045 / 0.0017
[0/1000][136/167] Loss_D: 8.0903 Loss_G: 26.9121 D(x): 0.9376 D(G(z)): 0.9994 / 0.0000
[0/1000][137/167] Loss_D: 1.4168 Loss_G: 27.6253 D(x): 0.4377 D(G(z)): 0.0000 / 0.0000
[0/1000][138/167] Loss_D: 1.3347 Loss_G: 27.6290 D(x): 0.5699 D(G(z)): 0.0000 / 0.0000
[0/1000][139/167] Loss_D: 0.7990 Loss_G: 27.6283 D(x): 0.7566 D(G(z)): 0.0000 / 0.0000
[0/1000][140/167] Loss_D: 0.5998 Loss_G: 27.6277 D(x): 0.9162 D(G(z)): 0.0000 / 0.0000
[0/1000][141/167] Loss_D: 0.5875 Loss_G: 27.6268 D(x): 0.9060 D(G(z)): 0.0000 / 0.0000
[0/1000][142/167] Loss_D: 0.6089 Loss_G: 27.6271 D(x): 0.9512 D(G(z)): 0.0000 / 0.0000
[0/1000][143/167] Loss_D: 0.6535 Loss_G: 27.6272 D(x): 0.9483 D(G(z)): 0.0000 / 0.0000
[0/1000][144/167] Loss_D: 0.5783 Loss_G: 27.6271 D(x): 0.9386 D(G(z)): 0.0000 / 0.0000
[0/1000][145/167] Loss_D: 0.5564 Loss_G: 27.6270 D(x): 0.9445 D(G(z)): 0.0000 / 0.0000
