[0/1000][88/167] Loss_D: 0.3541 Loss_G: 4.7450 D(x): 0.8792 D(G(z)): 0.0141 / 0.0126
[0/1000][89/167] Loss_D: 0.3502 Loss_G: 4.1739 D(x): 0.8661 D(G(z)): 0.0094 / 0.0204
[0/1000][90/167] Loss_D: 0.3590 Loss_G: 4.4195 D(x): 0.8943 D(G(z)): 0.0176 / 0.0158
[0/1000][91/167] Loss_D: 0.3540 Loss_G: 4.7026 D(x): 0.9009 D(G(z)): 0.0133 / 0.0125
[0/1000][92/167] Loss_D: 0.3482 Loss_G: 5.1493 D(x): 0.8975 D(G(z)): 0.0124 / 0.0079
[0/1000][93/167] Loss_D: 0.3554 Loss_G: 4.4155 D(x): 0.8524 D(G(z)): 0.0078 / 0.0163
[0/1000][94/167] Loss_D: 0.3519 Loss_G: 4.5857 D(x): 0.9090 D(G(z)): 0.0160 / 0.0131
[0/1000][95/167] Loss_D: 0.3566 Loss_G: 4.6487 D(x): 0.8834 D(G(z)): 0.0122 / 0.0134
[0/1000][96/167] Loss_D: 0.3518 Loss_G: 4.8941 D(x): 0.8975 D(G(z)): 0.0130 / 0.0104
[0/1000][97/167] Loss_D: 0.3617 Loss_G: 4.2095 D(x): 0.8524 D(G(z)): 0.0105 / 0.0184
[0/1000][98/167] Loss_D: 0.3613 Loss_G: 4.7206 D(x): 0.9118 D(G(z)): 0.0186 / 0.0120
[0/1000][99/167] Loss_D: 0.3574 Loss_G: 5.6218 D(x): 0.9262 D(G(z)): 0.0148 / 0.0046
[0/1000][100/167] Loss_D: 0.3896 Loss_G: 3.7382 D(x): 0.7842 D(G(z)): 0.0055 / 0.0290
[0/1000][101/167] Loss_D: 0.3991 Loss_G: 4.3995 D(x): 0.9530 D(G(z)): 0.0360 / 0.0155
[0/1000][102/167] Loss_D: 0.3516 Loss_G: 5.0694 D(x): 0.9085 D(G(z)): 0.0186 / 0.0086
[0/1000][103/167] Loss_D: 0.3832 Loss_G: 4.0240 D(x): 0.7948 D(G(z)): 0.0060 / 0.0250
[0/1000][104/167] Loss_D: 0.3614 Loss_G: 4.0658 D(x): 0.9182 D(G(z)): 0.0249 / 0.0226
[0/1000][105/167] Loss_D: 0.3601 Loss_G: 4.7286 D(x): 0.9106 D(G(z)): 0.0201 / 0.0114
[0/1000][106/167] Loss_D: 0.3515 Loss_G: 4.7771 D(x): 0.8718 D(G(z)): 0.0113 / 0.0114
[0/1000][107/167] Loss_D: 0.3528 Loss_G: 4.4708 D(x): 0.8768 D(G(z)): 0.0131 / 0.0145
[0/1000][108/167] Loss_D: 0.3509 Loss_G: 4.6370 D(x): 0.8954 D(G(z)): 0.0121 / 0.0136
[0/1000][109/167] Loss_D: 0.3516 Loss_G: 5.1039 D(x): 0.9003 D(G(z)): 0.0129 / 0.0074
[0/1000][110/167] Loss_D: 0.3488 Loss_G: 4.7276 D(x): 0.8671 D(G(z)): 0.0085 / 0.0108
[0/1000][111/167] Loss_D: 0.3524 Loss_G: 4.5967 D(x): 0.8887 D(G(z)): 0.0110 / 0.0129
[0/1000][112/167] Loss_D: 0.3521 Loss_G: 4.8927 D(x): 0.9130 D(G(z)): 0.0152 / 0.0097
[0/1000][113/167] Loss_D: 0.3730 Loss_G: 3.9901 D(x): 0.8224 D(G(z)): 0.0103 / 0.0232
[0/1000][114/167] Loss_D: 0.3785 Loss_G: 4.5872 D(x): 0.9418 D(G(z)): 0.0262 / 0.0132
[0/1000][115/167] Loss_D: 0.3546 Loss_G: 4.7873 D(x): 0.8720 D(G(z)): 0.0117 / 0.0113
[0/1000][116/167] Loss_D: 0.3469 Loss_G: 4.6807 D(x): 0.8816 D(G(z)): 0.0123 / 0.0128
[0/1000][117/167] Loss_D: 0.3502 Loss_G: 4.6248 D(x): 0.8887 D(G(z)): 0.0130 / 0.0129
[0/1000][118/167] Loss_D: 0.3466 Loss_G: 4.8732 D(x): 0.8999 D(G(z)): 0.0128 / 0.0093
[0/1000][119/167] Loss_D: 0.3588 Loss_G: 4.1261 D(x): 0.8450 D(G(z)): 0.0113 / 0.0203
[0/1000][120/167] Loss_D: 0.3681 Loss_G: 4.8014 D(x): 0.9318 D(G(z)): 0.0180 / 0.0115
[0/1000][121/167] Loss_D: 0.3547 Loss_G: 4.3973 D(x): 0.8534 D(G(z)): 0.0093 / 0.0168
[0/1000][122/167] Loss_D: 0.3544 Loss_G: 4.7936 D(x): 0.9197 D(G(z)): 0.0149 / 0.0106
[0/1000][123/167] Loss_D: 0.3477 Loss_G: 4.8479 D(x): 0.8751 D(G(z)): 0.0095 / 0.0100
[0/1000][124/167] Loss_D: 0.3485 Loss_G: 4.5986 D(x): 0.8840 D(G(z)): 0.0104 / 0.0130
